symbol,name,security_type,currency,sector,low_52_week,high_52_week,yield,avg_volume,company_ceo,company_debt,company_earnings_growth,company_gross_profit_margin,description,eps,inception_year,industry_name,market_cap,number_of_employees,pe_ratio,total_assets,primary_exchange,amount
MUMC,Manulife Multifactor U Shares Mid Capital I - Hedged,ETF,CAD,ETFs,36.54,43.58,0.0063,600.1053,0,0.0,0.0,0.0,"MUMC seeks to track the performance of the John Hancock Dimensional Mid Cap Index (CAD Hedged), before fees and expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,19.11,0.0,0.0,0.0,TSX,38.5500
MUMC.B,Manulife Multifactor U.S.Mid Cap Index ETF Unhedged,ETF,CAD,ETFs,36.85,43.72,0.0064,1156.7368,0,0.0,0.0,0.0,"MUMC seeks to track the performance of the John Hancock Dimensional Mid Cap Index (CAD Hedged), before fees and expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,19.455,0.0,0.0,0.0,TSX,39.0900
MUSC,Manulife Multifactor U.S. Small Cap Index ETF Hedged,ETF,CAD,ETFs,29.82,35.03,0.013,402.5789,0,0.0,0.0,0.0,"MUSC seeks to track the performance of the John Hancock Dimensional Small Cap Index (CAD Hedged), before fees and expenses",0.0,0.0,Investment Trusts Or Mutual Funds,6.038,0.0,0.0,0.0,TSX,30.3900
MUSC.B,Manulife Mltfctr U.S. Sml Capital Index ETF - Unhedged,ETF,CAD,ETFs,31.55,36.48,0.0134,53.7895,0,0.0,0.0,0.0,"MUSC seeks to track the performance of the John Hancock Dimensional Small Cap Index (CAD Hedged), before fees and expenses",0.0,0.0,Investment Trusts Or Mutual Funds,3.212,0.0,0.0,0.0,TSX,33.3900
NXF,CI First Asset Energy Giants Covered Call ETF,ETF,CAD,ETFs,4.15,6.32,0.0751,94817.8947,Paul Sandhu,0.0,0.0,0.0,"NXFs investment objective is to provide Unitholders, through an actively managed portfolio, as described below, with (i) quarterly cash distributions, (ii) the opportunity for capital appreciation and (iii) lower overall volatility of returns on the portfolio than would be experienced by owning a portfolio of securities of such issuers directly.",0.0,2009.0,Investment Trusts Or Mutual Funds,265.4727,0.0,0.0,0.0,TSX,6.1200
NXF.B,CI First Asset Energy Giants Covered Call ETF Unhedged,ETF,CAD,ETFs,4.86,7.5,0.0659,8905.8421,Barry Huntly Gordon,0.0,0.0,0.0,"NXFs investment objective is to provide Unitholders, through an actively managed portfolio, as described below, with (i) quarterly cash distributions, (ii) the opportunity for capital appreciation and (iii) lower overall volatility of returns on the portfolio than would be experienced by owning a portfolio of securities of such issuers directly.",0.0,2010.0,Investment Trusts Or Mutual Funds,316.9634,0.0,0.0,0.0,TSX,7.3000
PBD,Purpose Total Return Bond Fund,ETF,CAD,ETFs,17.39,18.72,0.0358,3190.1579,0,0.0,0.0,0.0,PBD is an actively managed bond portfolio providing broad exposure primarily to the North American bond market. The fund may also invest globally.,0.0,0.0,Investment Trusts Or Mutual Funds,21.3419,0.0,0.0,0.0,TSX,17.5600
PBI,Purpose Best Ideas Fund,ETF,CAD,ETFs,32.4,47.16,0.0,888.0526,0,0.0,0.0,0.0,The fund seeks to provide shareholders with attractive long-term capital appreciation by investing in a portfolio of North American equities considered to be high conviction securities across a group of some of the worlds most renowned investment managers.,0.0,0.0,Investment Trusts Or Mutual Funds,16.8662,0.0,0.0,0.0,TSX,33.2700
PBI.B,Purpose Best Ideas Fund ETF non-currency hedged shares,ETF,CAD,ETFs,37.56,52.28,0.0,131.5263,0,0.0,0.0,0.0,The fund seeks to provide shareholders with attractive long-term capital appreciation by investing in a portfolio of North American equities considered to be high conviction securities across a group of some of the worlds most renowned investment managers.,0.0,0.0,Investment Trusts Or Mutual Funds,5.4786,0.0,0.0,0.0,TSX,37.5600
PDF,Purpose Core Dividend Fund,ETF,CAD,ETFs,28.58,32.69,0.0314,2393.8947,0,0.0,0.0,0.0,"The fund seeks to provide shareholders with (i) long-term capital appreciation through investment in a portfolio of high quality North American dividend-paying equity securities, and (ii) monthly distributions.",0.0,0.0,Investment Trusts Or Mutual Funds,176.1462,0.0,0.0,0.0,TSX,32.5400
PDIV,Purpose Enhanced Dividend Fund,ETF,CAD,ETFs,10.33,11.8,0.0566,626.2105,0,0.0,0.0,0.0,The funds investment objectives are to provide shareholders with (a) long-term capital appreciation through investment in a high quality portfolio of North American dividend-paying equity securities and (b) monthly cash distributions.,0.0,0.0,Investment Trusts Or Mutual Funds,18.0781,0.0,0.0,0.0,TSX,11.0600
PFH.F,Invesco Fundamental High Yield Corporate Bond Index ETF,ETF,CAD,ETFs,18.42,20.07,0.0434,1685.2632,0,0.0,0.0,0.0,"PFH seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the RAFI Bonds US High Yield 1-10 Index, or any successor thereto, on an unhedged basis, in the case of any unhedged units, or on a hedged basis, in the case of any hedged units.",0.0,0.0,Investment Trusts Or Mutual Funds,56.1476,0.0,0.0,0.0,TSX,18.4200
PFL,Invesco 1-3 Year Laddered Floating Rate Note Index ETF,ETF,CAD,ETFs,19.66,19.81,0.0036,2618.1579,0,0.0,0.0,0.0,"Invesco 1-3 Year Laddered Floating Rate Note Index ETF seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the FTSE Canada 1-3 Year Laddered Floating RateNote Index.",0.0,0.0,Investment Trusts Or Mutual Funds,33.507,0.0,0.0,0.0,TSX,19.7100
PHE,Purpose Tactical Hedged Equity Fund,ETF,CAD,ETFs,27.73,32.22,0.0,1152.6316,0,0.0,0.0,0.0,"The fund seeks to provide shareholders with (i) consistent long-term capital appreciation with an attractive risk-adjusted rate of return investing in a portfolio of U.S. listed equities, and (ii) less volatility and low correlation to U.S. equity markets by hedging the funds exposure to overall market risk.",0.0,0.0,Investment Trusts Or Mutual Funds,4.6147,0.0,0.0,0.0,TSX,29.5300
PHE.B,Purpose Tactical Hedged Equity Fund NON-CURRENCY HEDGED SHARES,ETF,CAD,ETFs,27.69,32.11,0.0,1063.2105,0,0.0,0.0,0.0,"The fund seeks to provide shareholders with (i) consistent long-term capital appreciation with an attractive risk-adjusted rate of return investing in a portfolio of U.S. listed equities, and (ii) less volatility and low correlation to U.S. equity markets by hedging the funds exposure to overall market risk.",0.0,0.0,Investment Trusts Or Mutual Funds,8.7882,0.0,0.0,0.0,TSX,29.7200
PHR,Purpose Duration Hedged Real Estate Fund,ETF,CAD,ETFs,20.25,25.39,0.0351,543.3684,0,0.0,0.0,0.0,The fund seeks to (i) provide shareholders with long-term capital appreciation by investing in a portfolio of real estate focused equity securities listed on major North American exchanges and (ii) reduce the risk of rising interest rates associated with real estate equity securities by tactically hedging the duration of the portfolio.,0.0,0.0,Investment Trusts Or Mutual Funds,23.9948,0.0,0.0,0.0,TSX,24.3000
PHW,Purpose International Tactical Hedged Equity Fund ETF,ETF,CAD,ETFs,17.72,19.06,0.0223,487.3684,0,0.0,0.0,0.0,The fund seeks to provide shareholders with (i) consistent long-term capital appreciation with an attractive,0.0,0.0,Investment Trusts Or Mutual Funds,4.0445,0.0,0.0,0.0,TSX,18.4100
PIN,Purpose Monthly Income Fund,ETF,CAD,ETFs,17.73,18.79,0.0539,704.5263,0,0.0,0.0,0.0,"The fund seeks to (i) maximize total return, consisting of dividend income and capital appreciation by  tactically investing in a broad range of asset classes which may include equity, fixed income and inflation  sensitive securities and cash, and (ii) provide shareholders with stable monthly distributions.",0.0,0.0,Investment Trusts Or Mutual Funds,6.4769,0.0,0.0,0.0,TSX,18.5300
PINC,Purpose Multi-Asset Income Fund ETF,ETF,CAD,ETFs,20.12,22.07,0.0465,2087.8421,0,0.0,0.0,0.0,The investment objectives of the fund are to generate a high level of income and long-term capital growth by investing primarily in a mix of income-producing securities,0.0,0.0,Investment Trusts Or Mutual Funds,113.9877,0.0,0.0,0.0,TSX,21.6400
PINV,Purpose Global Innovators Fund ETF,ETF,CAD,ETFs,22.78,34.3,0.0,13.0526,0,0.0,0.0,0.0,"The fund seeks to provide shareholders with long term capital growth through the selection, management and strategic sector rotation and trading of global positions in equity, debt and derivative securities.",0.0,0.0,Investment Trusts Or Mutual Funds,1.146,0.0,0.0,0.0,TSX,26.3100
PLV,Invesco Low Volatility Portfolio ETF,ETF,CAD,ETFs,22.26,24.09,0.026,920.5789,0,0.0,0.0,0.0,"PLV seeks to generate capital growth and modest income over the long term by investing, directly or indirectly, primarily in global equity securities and fixed-income securities.",0.0,0.0,Investment Trusts Or Mutual Funds,43.2008,0.0,0.0,0.0,TSX,23.2400
PMIF,PIMCO Monthly Income Fund ETF,ETF,CAD,ETFs,18.45,20.22,0.0348,40354.5263,0,0.0,0.0,0.0,Seeks maximum current income consistent with preservation of capital and prudent investment management.,0.0,0.0,Investment Trusts Or Mutual Funds,0.0,0.0,0.0,0.0,TSX,18.5500
PMM,Purpose Multi-Strategy Market Neutral Fund ETF,ETF,CAD,ETFs,18.77,21.02,0.0,380.8421,0,0.0,0.0,0.0,"The fund seeks to provide unitholders with positive absolute returns that are not correlated to the broader securities markets. The fund will utilize a multi-strategy approach by allocating its assets across various asset classes including equities, currencies and commodities.",0.0,0.0,Investment Trusts Or Mutual Funds,15.408,0.0,0.0,0.0,TSX,19.2200
PR,Lysander-Slater Preferred Share ActivETF,ETF,CAD,ETFs,9.41,10.52,0.0399,6787.2632,0,0.0,0.0,0.0,The ActivETF seeks to generate income while preserving investor capital by investing primarily in preferred shares of Canadian entities that are listed on a Canadian stock exchange.,0.0,0.0,Investment Trusts Or Mutual Funds,94.8433,0.0,0.0,0.0,TSX,9.7900
PRA,Purpose Diversified Real Asset Fund,ETF,CAD,ETFs,20.42,30.3,0.0105,8463.5789,0,0.0,0.0,0.0,The fund seeks to provide shareholders with exposure to a diversified portfolio of asset classes that are  directly or indirectly linked to physical assets with positive correlation to inflation and are expected to  maintain their real (after inflation) value over time,0.0,0.0,Investment Trusts Or Mutual Funds,99.8932,0.0,0.0,0.0,TSX,28.3700
PRP,Purpose Conservative Income Fund,ETF,CAD,ETFs,20.22,23.41,0.0318,47.0,0,0.0,0.0,0.0,"The fund seeks to provide (i) a moderate positive total return consisting of dividend income and capital appreciation, while trying to reduce portfolio volatility and (ii) monthly distributions, by investing in a broad range of asset classes which may include equities, fixed income, inflation sensitive securities and cash.",0.0,0.0,Investment Trusts Or Mutual Funds,2.037,0.0,0.0,0.0,TSX,20.4100
PSB,Invesco 1-5 Yr Laddered Investment Grade Corporate Bond Index ETF,ETF,CAD,ETFs,17.38,18.42,0.0301,24038.6842,0,0.0,0.0,0.0,"PSB seeks to replicate, to the extent reasonably possible and before fees and  expenses, the performance of the FTSE Canada Investment Grade 1-5 Year  Laddered Corporate Bond Index, or any successor thereto. This Invesco ETF  invests primarily in Canadian investment-grade corporate bonds.",0.0,0.0,Investment Trusts Or Mutual Funds,492.4118,0.0,0.0,0.0,TSX,17.4000
PSY,Invesco Global Shareholder Yield ETF,ETF,CAD,ETFs,28.89,32.26,0.0471,99.4737,0,0.0,0.0,0.0,"PSY seeks to generate income and capital growth over the long term by investing, directly or indirectly, primarily in equities from developed markets globally.",0.0,0.0,Investment Trusts Or Mutual Funds,2.2612,0.0,0.0,0.0,TSX,30.4400
PUD,Purpose US Dividend Fund ETF,ETF,CAD,ETFs,23.95,26.73,0.0315,322.1579,0,0.0,0.0,0.0,"The fund seeks to provide unitholders with (i) long-term capital appreciation through investment in a portfolio of high quality U.S. listed dividend-paying equity securities, and (ii) monthly distributions.",0.0,0.0,Investment Trusts Or Mutual Funds,4.3295,0.0,0.0,0.0,TSX,24.9400
PUD.B,Purpose US Dividend Fund ETF Non Currency Hedged,ETF,CAD,ETFs,27.91,31.11,0.0311,138.4737,0,0.0,0.0,0.0,"The fund seeks to provide unitholders with (i) long-term capital appreciation through investment in a portfolio of high quality U.S. listed dividend-paying equity securities, and (ii) monthly distributions.",0.0,0.0,Investment Trusts Or Mutual Funds,4.3995,0.0,0.0,0.0,TSX,29.8500
PYF,Purpose Premium Yield Fund,ETF,CAD,ETFs,16.95,17.75,0.0584,3938.1579,0,0.0,0.0,0.0,The fund seeks to provide shareholders with (i) high monthly income and (ii) long-term capital appreciation,0.0,0.0,Investment Trusts Or Mutual Funds,81.035,0.0,0.0,0.0,TSX,17.1000
QAH,Mackenzie US Large Cap Equity Index ETF CAD-Hedged Series E,ETF,CAD,ETFs,134.2592,163.35,0.0126,3759.5263,0,0.0,0.0,0.0,"Seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Solactive US Large Cap Index, or any successor thereto. It invests primarily in US equity securities",0.0,0.0,Investment Trusts Or Mutual Funds,45.552,0.0,0.0,0.0,TSX,143.7300
QBB,Mackenzie Canadian Aggregate Bond Index ETF - Series E,ETF,CAD,ETFs,97.52,105.42,0.0276,1306.4211,0,0.0,0.0,0.0,"Mackenzie Canadian Aggregate Bond Index ETF seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Solactive Canadian Select Universe Bond Index, or any successor thereto. It invests primarily Canadian investment grade bonds, including government, quasi-government and corporate bonds",0.0,0.0,Investment Trusts Or Mutual Funds,169.563,0.0,0.0,0.0,TSX,97.6600
QCD,AGFiQ Canadian Equity ETF,ETF,CAD,ETFs,29.57,34.96,0.025,421.4211,0,0.0,0.0,0.0,"The AGFiQ Canadian Equity ETF seeks to provide long-term capital appreciation with reduced  volatility, over a full market cycle, by investing primarily in equity securities of issuers in  Canada.",0.0,0.0,Investment Trusts Or Mutual Funds,72.093,0.0,0.0,0.0,TSX,34.1500
QCE,Mackenzie Canadian Large Cap Equity Index ETF Series E,ETF,CAD,ETFs,112.22,131.82,0.0255,400.3684,0,0.0,0.0,0.0,"Mackenzie Canadian Large Cap Equity Index ETF seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Solactive Canada Large Cap Index, or any successor thereto. It invests primarily in Canadian equity securities.",0.0,0.0,Investment Trusts Or Mutual Funds,103.984,0.0,0.0,0.0,TSX,130.4200
QCN,Mackenzie Canadian Equity Index ETF Series E,ETF,CAD,ETFs,112.38,133.07,0.0241,2081.1053,0,0.0,0.0,0.0,"Mackenzie Canadian Equity Index ETF seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Solactive Canada Broad Market Index, or any successor thereto. It invests primarily in Canadian equity securities",0.0,0.0,Investment Trusts Or Mutual Funds,1284.0162,0.0,0.0,0.0,TSX,131.6300
QDX,Mackenzie International Equity Index ETF Series E,ETF,CAD,ETFs,93.67,114.93,0.0259,4001.9474,0,0.0,0.0,0.0,"The ETF seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Solactive GBS Developed Markets ex North America Large & Mid Cap Hedged to CAD Index, or any successor thereto. It invests primarily in equity securities of developed countries outside of Canada and the U.S.",0.0,0.0,Investment Trusts Or Mutual Funds,372.255,0.0,0.0,0.0,TSX,95.7300
QDXH,Mackenzie International Equity Index ETF CAD-Hedged Series E,ETF,CAD,ETFs,101.19,117.15,0.0253,680.6316,0,0.0,0.0,0.0,"The ETF seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Solactive GBS Developed Markets ex North America Large & Mid Cap Hedged to CAD Index, or any successor thereto. It invests primarily in equity securities of developed countries outside of Canada and the U.S.",0.0,0.0,Investment Trusts Or Mutual Funds,6.2028,0.0,0.0,0.0,TSX,104.5400
QEM,AGFiQ Emerging Markets Equity ETF,ETF,CAD,ETFs,24.72,31.04,0.0301,370.9474,0,0.0,0.0,0.0,"The AGFiQ Emerging Markets Equity ETF seeks to provide long-term capital appreciation with reduced volatility, over a full market cycle, by investing primarily in equity securities of emerging market issuers.",0.0,0.0,Investment Trusts Or Mutual Funds,89.465,0.0,0.0,0.0,TSX,24.7300
QHY,Mackenzie U.S. High Yield Bond Index ETF (CAD-Hedged) - Series E,ETF,CAD,ETFs,87.24,94.61,0.0589,607.2105,0,0.0,0.0,0.0,"Seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Solactive USD High Yield Corporates Total Market Hedged to CAD Index, or any successor thereto.",0.0,0.0,Investment Trusts Or Mutual Funds,48.4232,0.0,0.0,0.0,TSX,87.2400
QIE,AGFiQ International Equity ETF,ETF,CAD,ETFs,27.24,32.13,0.0268,186.4211,0,0.0,0.0,0.0,"The AGFiQ International Equity ETF seeks to provide long-term capital appreciation with  reduced volatility, over a full market cycle, by investing primarily in equity securities of issuers  in Europe, Australasia and the Far East",0.0,0.0,Investment Trusts Or Mutual Funds,77.631,0.0,0.0,0.0,TSX,27.9900
QSB,Mackenzie Canadian Short-Term Bond Index ETF Series E,ETF,CAD,ETFs,98.51,102.78,0.0227,610.8421,0,0.0,0.0,0.0,"The ETF seeksto replicate, to the extent reasonably possible and before fees and expenses, the performance of the Solactive Canadian Short-TermBond Index, or any successor thereto. It invests primarily in Canadian investment grade bonds.",0.0,0.0,Investment Trusts Or Mutual Funds,139.6712,0.0,0.0,0.0,TSX,98.5100
QUIG,Mackenzie US Investment Grade Corporate Bond Index ETF CAD-Hedged,ETF,CAD,ETFs,95.6,107.48,0.0391,1487.3158,0,0.0,0.0,0.0,"Seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Solactive Select USD Investment Grade Corporate Hedged to CAD Index, or any successor thereto. It invests primarily in investment-grade corporate bonds issued in U.S. dollars, either directly or indirectly,",0.0,0.0,Investment Trusts Or Mutual Funds,311.656,0.0,0.0,0.0,TSX,97.1700
QUS,AGFiQ U.S. Equity ETF,ETF,CAD,ETFs,38.18,46.95,0.0091,1064.7368,0,0.0,0.0,0.0,"The AGFiQ US Equity ETF seeks to provide long-term capital appreciation with reduced  volatility, over a full market cycle, by investing primarily in equity securities of issuers in the  United States.",0.0,0.0,Investment Trusts Or Mutual Funds,128.6192,0.0,0.0,0.0,TSX,41.3800
QUU,Mackenzie US Large Cap Equity Index ETF Series E,ETF,CAD,ETFs,142.5,177.99,0.0111,4926.8421,0,0.0,0.0,0.0,"Seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Solactive US Large Cap Index, or any successor thereto. It invests primarily in US equity securities",0.0,0.0,Investment Trusts Or Mutual Funds,2131.9305,0.0,0.0,0.0,TSX,153.9300
QXM,CI First Asset Morningstar National Bank Quebec Index ETF,ETF,CAD,ETFs,24.23,28.39,0.0105,4535.5263,Paul Sandhu,0.0,0.0,0.0,The First Asset Morningstar National Bank Qubec Index ETF tracks a market-cap-weighted index of Canadian firms headquartered in Qubec.,0.0,2009.0,Investment Trusts Or Mutual Funds,80.9494,0.0,0.0,0.0,TSX,25.1100
RBDI,RBC BlueBay Global Diversified Income CAD Hedged ETF,ETF,CAD,ETFs,18.83,20.45,0.0304,462.4737,0,0.0,0.0,0.0,RBC BlueBay Global Diversified Income (CAD Hedged) ETF seeks to provide unitholders with exposure to the performance of a diversified portfolio of global bonds that provide regular monthly income and total returns comprised of interest income and modest capital appreciation.,0.0,0.0,Investment Trusts Or Mutual Funds,8.487,0.0,0.0,0.0,TSX,18.9100
RBNK,RBC Canadian Bank Yield Index ETF,ETF,CAD,ETFs,22.91,30.05,0.0303,30174.8947,0,0.0,0.0,0.0,"RBC Canadian Bank Yield Index ETF seeks to replicate, to the extent possible and before fees and expenses, the performance of a portfolio of Canadian bank stocks.",0.0,0.0,Investment Trusts Or Mutual Funds,283.8,0.0,0.0,0.0,TSX,28.3800
RBO,RBC 1-5 Year Laddered Corporate Bond ETF,ETF,CAD,ETFs,18.46,19.5,0.0238,2960.4211,0,0.0,0.0,0.0,"RBC 1-5 Year Laddered Corporate Bond ETF seeks to provide unitholders with exposure to the performance of a diversified portfolio of Canadian corporate bonds, divided (laddered) into five groupings with staggered maturities from one to five years, that will provide regular income while preserving capital",0.0,0.0,Investment Trusts Or Mutual Funds,129.43,0.0,0.0,0.0,TSX,18.4600
RBOT,Horizons Robotics and Automation Index ETF Class A,ETF,CAD,ETFs,27.0,40.69,0.0006,2539.8421,0,0.0,0.0,0.0,"Horizons RBOT seeks to replicate, to the extent possible, the performance of the Indxx Global Robotics & Artificial Intelligence Thematic Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,50.0688,0.0,0.0,0.0,TSX,27.7600
RCD,RBC Quant Canadian Dividend Leaders ETF,ETF,CAD,ETFs,22.02,26.57,0.0257,1951.4737,0,0.0,0.0,0.0,RBC Quant Canadian Dividend Leaders ETF seeks to provide unitholders with exposure to the performance of a diversified portfolio of high-quality Canadian dividend-paying equity securities that will provide regular income and that have the potential for long-term capital growth.,0.0,0.0,Investment Trusts Or Mutual Funds,127.248,0.0,0.0,0.0,TSX,26.5600
RCE,RBC Quant Canadian Equity Leaders ETF,ETF,CAD,ETFs,24.56,28.94,0.0195,373.5789,0,0.0,0.0,0.0,The investment objective of the ETF is to provide unitholders with broad exposure to the performance of a diversified portfolio of high-quality Canadian equity securities  that have the potential for long-term capital growth.,0.0,0.0,Investment Trusts Or Mutual Funds,17.298,0.0,0.0,0.0,TSX,28.4600
RID,RBC Quant EAFE Dividend Leaders ETF,ETF,CAD,ETFs,21.0,25.3,0.0301,754.0,0,0.0,0.0,0.0,"RBC Quant EAFE Dividend Leaders ETF seeks to provide unitholders with exposure to the performance of a diversified portfolio of high-quality dividend-paying equity securities in markets in Europe, Australasia and the Far East (EAFE) that will provide regular income and that have the potential for long-term capital growth",0.0,0.0,Investment Trusts Or Mutual Funds,118.992,0.0,0.0,0.0,TSX,21.5900
RIDH,RBC Quant EAFE Dividend Leaders CAD Hedged ETF,ETF,CAD,ETFs,22.0,25.68,0.0287,740.4211,0,0.0,0.0,0.0,"The investment objective of the ETF is to provide unitholders with exposure, either directly or indirectly through investment in other mutual funds managed by RBC GAM or an affiliate, to the performance of a diversified portfolio of high-quality equity securities in markets in Europe, Australasia and the Far East (EAFE)",0.0,0.0,Investment Trusts Or Mutual Funds,41.921,0.0,0.0,0.0,TSX,22.6600
RIEH,RBC Quant EAFE Equity Leaders CAD Hedged ETF,ETF,CAD,ETFs,20.63,24.38,0.0217,214.4737,0,0.0,0.0,0.0,"RBC Quant EAFE Equity Leaders ETF seeks to provide unitholders with broad exposure to the performance of a diversified portfolio of highquality equity securities in markets in Europe, Australasia and the Far East (EAFE) that have the potential for longterm capital growth.",0.0,0.0,Investment Trusts Or Mutual Funds,3.2385,0.0,0.0,0.0,TSX,21.4800
RIT,CI First Asset Canadian REIT ETF,ETF,CAD,ETFs,17.14,21.21,0.0387,20908.3684,Paul Sandhu,0.0,0.0,0.0,"RITs investment objective is to seek long-term total returns consisting of regular income and long-term capital appreciation from an actively managed portfolio comprised primarily of securities of Canadian REITs, REOCs and entities involved in real estate related services",0.0,2009.0,Investment Trusts Or Mutual Funds,780.3058,0.0,0.0,0.0,TSX,20.9600
RLB,RBC 1-5 Year Laddered Canadian Bond ETF,ETF,CAD,ETFs,18.65,19.6,0.023,1397.5263,0,0.0,0.0,0.0,"The investment objective of the ETF is to provide unitholders with exposure primarily to the performance of a diversified portfolio of Canadian corporate and government  bonds, divided (laddered) into five groupings with staggered maturities from one to five years, that will provide regular income while preserving capital.",0.0,0.0,Investment Trusts Or Mutual Funds,153.012,0.0,0.0,0.0,TSX,18.6600
RPD,RBC Quant European Dividend Leaders ETF CAD,ETF,CAD,ETFs,19.84,24.0,0.0277,333.3684,0,0.0,0.0,0.0,RBC Quant European Dividend Leaders ETF seeks to provide unitholders with exposure to the performance of a diversified portfolio of high-quality European dividend-paying equity securities that will provide regular income and that have the potential for long-term capital growth.,0.0,0.0,Investment Trusts Or Mutual Funds,32.16,0.0,0.0,0.0,TSX,20.2700
RPDH,RBC Quant European Dividend Leaders CAD Hedged ETF,ETF,CAD,ETFs,20.92,24.75,0.0263,585.5789,0,0.0,0.0,0.0,RBC Quant European Dividend Leaders ETF seeks to provide unitholders with exposure to the performance of a diversified portfolio of high-quality European dividend-paying equity securities that will provide regular income and that have the potential for long-term capital growth.,0.0,0.0,Investment Trusts Or Mutual Funds,18.2835,0.0,0.0,0.0,TSX,21.8200
RPF,RBC Canadian Preferred Share ETF,ETF,CAD,ETFs,22.06,24.19,0.0447,12257.5263,0,0.0,0.0,0.0,The investment objective of the ETF is to provide unitholders with exposure to the performance of a diversified portfolio of primarily Canadian preferred share securities that will provide regular income and that have the potential for long-term capital growth,0.0,0.0,Investment Trusts Or Mutual Funds,928.2976,0.0,0.0,0.0,TSX,22.2600
RPSB,RBC PH&N Short Term Canadian Bond ETF,ETF,CAD,ETFs,20.01,20.67,0.011,915.8421,0,0.0,0.0,0.0,The ETF seeks to provide unitholders with regular monthly income and the potential for modest capital growth by investing primarily in a welldiversified portfolio of shortterm fixedincome securities issued by Canadian corporations and governments.,0.0,0.0,Investment Trusts Or Mutual Funds,39.0195,0.0,0.0,0.0,TSX,20.1600
RQJ,RBC Target 2022 Corporate Bond Index,ETF,CAD,ETFs,19.48,19.93,0.023,173.0526,0,0.0,0.0,0.0,RQJ tracks a Canadian corporate bond index designed to provide income until its maturity date in November 2022. Bonds are rated investment grade.,0.0,0.0,Investment Trusts Or Mutual Funds,15.576,0.0,0.0,0.0,TSX,19.4800
RQK,RBC Target 2023 Corp Bond Index ETF,ETF,CAD,ETFs,19.09,19.88,0.0286,271.5789,0,0.0,0.0,0.0,"The investment objective of the RBC Target 2023 Corporate Bond Index ETF is to provide income, for a limited period of time ending on the  RBC Target 2023 Corporate Bond Index ETFs Termination Date, by replicating, to the extent possible",0.0,0.0,Investment Trusts Or Mutual Funds,69.6785,0.0,0.0,0.0,TSX,19.0900
RUDH,RBC Quant U.S. Dividend Leaders Hedged ETF,ETF,CAD,ETFs,32.84,40.02,0.0144,1891.9474,0,0.0,0.0,0.0,The investment objective of the ETF is to provide unitholders with exposure to the performance of a diversified portfolio of high-quality U.S. equity securities that are expected to provide regular income from dividends and that have the potential for long-term capital growth.,0.0,0.0,Investment Trusts Or Mutual Funds,114.592,0.0,0.0,0.0,TSX,35.8600
RUE,RBC Quant U.S. Equity Leaders ETF - CAD,ETF,CAD,ETFs,36.12,45.84,0.0097,325.3158,0,0.0,0.0,0.0,The ETF seeks to provide unitholders with broad exposure to the performance of a diversified portfolio of highquality U.S. equity securities that have the potential for longterm capital growth.,0.0,0.0,Investment Trusts Or Mutual Funds,22.1705,0.0,0.0,0.0,TSX,40.7700
RUEH,RBC Quant U.S. Equity Leaders CAD Hedged ETF,ETF,CAD,ETFs,32.3602,39.84,0.0101,117.7368,0,0.0,0.0,0.0,The ETF seeks to provide unitholders with broad exposure to the performance of a diversified portfolio of highquality U.S. equity securities that have the potential for longterm capital growth.,0.0,0.0,Investment Trusts Or Mutual Funds,7.03,0.0,0.0,0.0,TSX,35.4000
RUSB,RBC Short Term U.S. Corporate Bond ETF,ETF,CAD,ETFs,19.54,20.8,0.0235,666.6842,0,0.0,0.0,0.0,The investment objective of the ETF is to provide regular monthly income with the potential for modest capital growth by investing primarily in a well-diversified portfolio of short-term fixed-income securities issued in the U.S. market by U.S. and foreign corporations.,0.0,0.0,Investment Trusts Or Mutual Funds,6.8565,0.0,0.0,0.0,TSX,19.5400
RWC,CI First Asset MSCI Canada Low Risk Weighted ETF,ETF,CAD,ETFs,12.37,14.58,0.0194,413.7368,Paul Sandhu,0.0,0.0,0.0,"RWC has been designed to replicate, to the extent possible, the performance of the MSCI Canada Risk Weighted Index (the Index), net of expenses.",0.0,2009.0,Investment Trusts Or Mutual Funds,3.7178,0.0,0.0,0.0,TSX,14.0100
RWE,CI First Asset MSCI Europe Low Risk Weighted ETF,ETF,CAD,ETFs,27.6465,32.72,0.0163,729.2632,Paul Sandhu,0.0,0.0,0.0,"RWE (other than the Unhedged Common Units) has been designed to replicate, to the extent possible, the performance of the MSCI Europe Risk Weighted Top 100 Index (CAD Hedged) (the Hedged Index), net of expenses.",0.0,2009.0,Investment Trusts Or Mutual Funds,12.0488,0.0,0.0,0.0,TSX,28.7800
